# [검증 필요-가상코드] 모든 erp_code 는 실 ERP 코드가 아닌 PoC 가상 코드다. 운영 전환 전 ERP 마스터 추출로 교체 필수.
# [검증 필요] 세부항목 ERP 코드화 여부 미확정. erp_detail_codeable=N 이면 ERP 등록은 중공종 코드까지만 전송 + 세부는 detail_text 필드로.
jha_detail_item_id,erp_detail_code,detail_item_norm,jha_sub_type_id,erp_sub_code,sub_type_norm,jha_major_type_id,erp_major_code,row_count,erp_detail_codeable,map_status,note
DT1249,HBC-DT-1249,굴착 및 PINPILE 설치,SB207,HBC-SB-207,JACKER 설치,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1250,HBC-DT-1250,그라우팅,SB207,HBC-SB-207,JACKER 설치,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1251,HBC-DT-1251,"두부정리 및 SHIMPLATE, CROWN 설치",SB207,HBC-SB-207,JACKER 설치,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1252,HBC-DT-1252,DECK PLATE 설치,SB207,HBC-SB-207,JACKER 설치,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1253,HBC-DT-1253,철근배근 및 거푸집 설치,SB207,HBC-SB-207,JACKER 설치,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1254,HBC-DT-1254,콘크리트 타설,SB207,HBC-SB-207,JACKER 설치,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1255,HBC-DT-1255,작업대 설치,SB208,HBC-SB-208,COPING 구조물,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1256,HBC-DT-1256,가기설 H-BEAM 설치,SB208,HBC-SB-208,COPING 구조물,MJ017,HBC-MJ-017,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1257,HBC-DT-1257,HEAD BEAM 설치,SB208,HBC-SB-208,COPING 구조물,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1258,HBC-DT-1258,거푸집 설치,SB208,HBC-SB-208,COPING 구조물,MJ017,HBC-MJ-017,5,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1259,HBC-DT-1259,철근배근,SB208,HBC-SB-208,COPING 구조물,MJ017,HBC-MJ-017,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1260,HBC-DT-1260,외부거푸집 설치,SB208,HBC-SB-208,COPING 구조물,MJ017,HBC-MJ-017,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1261,HBC-DT-1261,콘크리트 타설,SB208,HBC-SB-208,COPING 구조물,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1262,HBC-DT-1262,거푸집 해체,SB208,HBC-SB-208,COPING 구조물,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1263,HBC-DT-1263,굴착 작업,SB209,HBC-SB-209,부단수 천공,MJ017,HBC-MJ-017,5,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1264,HBC-DT-1264,수직구 작업,SB209,HBC-SB-209,부단수 천공,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1265,HBC-DT-1265,제작장 부지 조성,SB210,HBC-SB-210,제작장 설치,MJ017,HBC-MJ-017,8,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1266,HBC-DT-1266,제작장 설치,SB210,HBC-SB-210,제작장 설치,MJ017,HBC-MJ-017,8,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1267,HBC-DT-1267,슬립 폼 제작,SB211,HBC-SB-211,슬립 폼,MJ017,HBC-MJ-017,9,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1268,HBC-DT-1268,슬립 폼 인양,SB211,HBC-SB-211,슬립 폼,MJ017,HBC-MJ-017,11,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1269,HBC-DT-1269,슬립 폼 해체,SB211,HBC-SB-211,슬립 폼,MJ017,HBC-MJ-017,11,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1270,HBC-DT-1270,부재 반입,SB212,HBC-SB-212,강교설치,MJ017,HBC-MJ-017,13,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1271,HBC-DT-1271,"강교 부재 운반, 인양",SB212,HBC-SB-212,강교설치,MJ017,HBC-MJ-017,15,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1272,HBC-DT-1272,강교 부재 조립,SB212,HBC-SB-212,강교설치,MJ017,HBC-MJ-017,12,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1273,HBC-DT-1273,강교 슬라브 시공,SB212,HBC-SB-212,강교설치,MJ017,HBC-MJ-017,9,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1274,HBC-DT-1274,PSC 교량 거더 제작,SB213,HBC-SB-213,PSC교량,MJ017,HBC-MJ-017,8,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1275,HBC-DT-1275,PSC 교량 거더 인양 및 상차,SB213,HBC-SB-213,PSC교량,MJ017,HBC-MJ-017,7,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1276,HBC-DT-1276,PSC 교량 거더 운반,SB213,HBC-SB-213,PSC교량,MJ017,HBC-MJ-017,8,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1277,HBC-DT-1277,PSC 교량 거더 인양 및 거치,SB213,HBC-SB-213,PSC교량,MJ017,HBC-MJ-017,9,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1278,HBC-DT-1278,PSC 교량 Cross Beam,SB213,HBC-SB-213,PSC교량,MJ017,HBC-MJ-017,7,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1279,HBC-DT-1279,PSC 교량 슬라브 시공,SB213,HBC-SB-213,PSC교량,MJ017,HBC-MJ-017,13,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1280,HBC-DT-1280,포장 장비 반입,SB214,HBC-SB-214,포장,MJ017,HBC-MJ-017,7,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1281,HBC-DT-1281,포장 시공,SB214,HBC-SB-214,포장,MJ017,HBC-MJ-017,8,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1282,HBC-DT-1282,포설 및 다짐,SB215,HBC-SB-215,포설 및 다짐,MJ017,HBC-MJ-017,10,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1283,HBC-DT-1283,수직구 보강,SB216,HBC-SB-216,수직구,MJ017,HBC-MJ-017,7,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1284,HBC-DT-1284,수직구 굴착,SB216,HBC-SB-216,수직구,MJ017,HBC-MJ-017,6,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1285,HBC-DT-1285,수직구 토사반출,SB216,HBC-SB-216,수직구,MJ017,HBC-MJ-017,9,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1286,HBC-DT-1286,수직구 흙막이 지보공 시공,SB216,HBC-SB-216,수직구,MJ017,HBC-MJ-017,12,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1287,HBC-DT-1287,갱구부 벌목 및 표토제거,SB217,HBC-SB-217,갱구부,MJ017,HBC-MJ-017,10,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1288,HBC-DT-1288,갱구부 보강,SB217,HBC-SB-217,갱구부,MJ017,HBC-MJ-017,11,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1289,HBC-DT-1289,터널 강지보,SB218,HBC-SB-218,터널보강,MJ017,HBC-MJ-017,10,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1290,HBC-DT-1290,터널 숏크리트,SB218,HBC-SB-218,터널보강,MJ017,HBC-MJ-017,9,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1291,HBC-DT-1291,터널 락볼트,SB218,HBC-SB-218,터널보강,MJ017,HBC-MJ-017,11,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1292,HBC-DT-1292,터널 특수보강,SB218,HBC-SB-218,터널보강,MJ017,HBC-MJ-017,12,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1293,HBC-DT-1293,터널 방수시트 설치,SB219,HBC-SB-219,터널방수,MJ017,HBC-MJ-017,8,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1294,HBC-DT-1294,추진코(NOSE) 설치,SB220,HBC-SB-220,ILM,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1295,HBC-DT-1295,"내,외부 거푸집 설치",SB220,HBC-SB-220,ILM,MJ017,HBC-MJ-017,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1296,HBC-DT-1296,내부 철근 조립,SB220,HBC-SB-220,ILM,MJ017,HBC-MJ-017,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1297,HBC-DT-1297,강선 인장,SB220,HBC-SB-220,ILM,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1298,HBC-DT-1298,Sliding pad 삽입 및 Shoe 용접,SB220,HBC-SB-220,ILM,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1299,HBC-DT-1299,거더 설치,SB220,HBC-SB-220,ILM,MJ017,HBC-MJ-017,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1300,HBC-DT-1300,강선 삽입 및 내부 인장작업,SB220,HBC-SB-220,ILM,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1301,HBC-DT-1301,특수교량 작업 (사장교),SB221,HBC-SB-221,사장교,MJ017,HBC-MJ-017,17,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1302,HBC-DT-1302,특수교량 작업 (현수교),SB222,HBC-SB-222,현수교,MJ017,HBC-MJ-017,13,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1303,HBC-DT-1303,특수댐(양수발전용),SB223,HBC-SB-223,특수댐,MJ017,HBC-MJ-017,9,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1304,HBC-DT-1304,콘크리트 뱃칭 플랜트,SB224,HBC-SB-224,가설플랜트,MJ017,HBC-MJ-017,9,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1305,HBC-DT-1305,숏크리트 플랜트,SB224,HBC-SB-224,가설플랜트,MJ017,HBC-MJ-017,6,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1306,HBC-DT-1306,크라샤 플랜트,SB224,HBC-SB-224,가설플랜트,MJ017,HBC-MJ-017,6,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1307,HBC-DT-1307,작업준비,SB225,HBC-SB-225,피복석/사석(잠수),MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1308,HBC-DT-1308,잠수,SB225,HBC-SB-225,피복석/사석(잠수),MJ017,HBC-MJ-017,7,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1309,HBC-DT-1309,피복석 고르기,SB225,HBC-SB-225,피복석/사석(잠수),MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1310,HBC-DT-1310,피복석 반입,SB225,HBC-SB-225,피복석/사석(잠수),MJ017,HBC-MJ-017,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1311,HBC-DT-1311,피복석 투하,SB225,HBC-SB-225,피복석/사석(잠수),MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1312,HBC-DT-1312,준비작업,SB226,HBC-SB-226,누수감지센서,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1313,HBC-DT-1313,누수감지 센서 설치,SB226,HBC-SB-226,누수감지센서,MJ017,HBC-MJ-017,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1314,HBC-DT-1314,작업종료,SB226,HBC-SB-226,누수감지센서,MJ017,HBC-MJ-017,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1315,HBC-DT-1315,사석투하,SB227,HBC-SB-227,물양장 설치,MJ017,HBC-MJ-017,7,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1316,HBC-DT-1316,블록 제작 / 거치,SB227,HBC-SB-227,물양장 설치,MJ017,HBC-MJ-017,6,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1317,HBC-DT-1317,CAP 콘크리트,SB227,HBC-SB-227,물양장 설치,MJ017,HBC-MJ-017,5,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1318,HBC-DT-1318,포장공사,SB227,HBC-SB-227,물양장 설치,MJ017,HBC-MJ-017,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1319,HBC-DT-1319,피복석 투하 / 고르기,SB227,HBC-SB-227,물양장 설치,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1320,HBC-DT-1320,Base Plat 설치,SB228,HBC-SB-228,초고압기기 설치,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1321,HBC-DT-1321,GIS 설치,SB228,HBC-SB-228,초고압기기 설치,MJ017,HBC-MJ-017,7,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1322,HBC-DT-1322,변압기 설치,SB228,HBC-SB-228,초고압기기 설치,MJ017,HBC-MJ-017,5,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1323,HBC-DT-1323,Bus Duct 설치,SB228,HBC-SB-228,초고압기기 설치,MJ017,HBC-MJ-017,5,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1324,HBC-DT-1324,수배전반 설치,SB228,HBC-SB-228,초고압기기 설치,MJ017,HBC-MJ-017,9,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1325,HBC-DT-1325,SCADA 설치,SB228,HBC-SB-228,초고압기기 설치,MJ017,HBC-MJ-017,7,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1326,HBC-DT-1326,Tray 설치,SB228,HBC-SB-228,초고압기기 설치,MJ017,HBC-MJ-017,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1327,HBC-DT-1327,Cable 포설,SB228,HBC-SB-228,초고압기기 설치,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1328,HBC-DT-1328,케이블선적,SB229,HBC-SB-229,해상케이블 포설,MJ017,HBC-MJ-017,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1329,HBC-DT-1329,케이블포설 (텐셔너 관리),SB229,HBC-SB-229,해상케이블 포설,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1330,HBC-DT-1330,케이블포설 (케이블 웨이 관리),SB229,HBC-SB-229,해상케이블 포설,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1331,HBC-DT-1331,선박작업 (갑판작업),SB229,HBC-SB-229,해상케이블 포설,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1332,HBC-DT-1332,선박작업 (크레인운용),SB229,HBC-SB-229,해상케이블 포설,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1333,HBC-DT-1333,선박작업 (윈치운용),SB229,HBC-SB-229,해상케이블 포설,MJ017,HBC-MJ-017,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1334,HBC-DT-1334,선박작업 (접근선박 관리),SB229,HBC-SB-229,해상케이블 포설,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1335,HBC-DT-1335,선박작업 (승ㆍ하선 관리),SB229,HBC-SB-229,해상케이블 포설,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1336,HBC-DT-1336,Buoy 부착,SB229,HBC-SB-229,해상케이블 포설,MJ017,HBC-MJ-017,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1337,HBC-DT-1337,케이블 견인 (윈치사용),SB229,HBC-SB-229,해상케이블 포설,MJ017,HBC-MJ-017,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1338,HBC-DT-1338,스톤백 제작 및 인양,SB229,HBC-SB-229,해상케이블 포설,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1339,HBC-DT-1339,케이블 매설 (ROV Trencher),SB229,HBC-SB-229,해상케이블 포설,MJ017,HBC-MJ-017,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1340,HBC-DT-1340,육양작업,SB229,HBC-SB-229,해상케이블 포설,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1341,HBC-DT-1341,잠수작업,SB229,HBC-SB-229,해상케이블 포설,MJ017,HBC-MJ-017,7,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1342,HBC-DT-1342,자재 하역,SB230,HBC-SB-230,거더 제작 및 거치,MJ017,HBC-MJ-017,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1343,HBC-DT-1343,철근 가공,SB230,HBC-SB-230,거더 제작 및 거치,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1344,HBC-DT-1344,부지 조성 및 받침대 설치,SB230,HBC-SB-230,거더 제작 및 거치,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1345,HBC-DT-1345,철근 조립 및 쉬즈관 설치,SB230,HBC-SB-230,거더 제작 및 거치,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1346,HBC-DT-1346,거푸집 조립 및 해체,SB230,HBC-SB-230,거더 제작 및 거치,MJ017,HBC-MJ-017,5,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1347,HBC-DT-1347,콘크리트 타설,SB230,HBC-SB-230,거더 제작 및 거치,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1348,HBC-DT-1348,강연선 삽입 및 컷팅,SB230,HBC-SB-230,거더 제작 및 거치,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1349,HBC-DT-1349,거더 인장,SB230,HBC-SB-230,거더 제작 및 거치,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1350,HBC-DT-1350,그라우팅,SB230,HBC-SB-230,거더 제작 및 거치,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1351,HBC-DT-1351,상차운반,SB230,HBC-SB-230,거더 제작 및 거치,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1352,HBC-DT-1352,거더 거치,SB230,HBC-SB-230,거더 제작 및 거치,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1353,HBC-DT-1353,전도방지 및 용접,SB230,HBC-SB-230,거더 제작 및 거치,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1354,HBC-DT-1354,자재하역 및 운반,SB231,HBC-SB-231,심층혼합처리(DCM)공법,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1355,HBC-DT-1355,리더 조립 및 구조물 거치,SB231,HBC-SB-231,심층혼합처리(DCM)공법,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1356,HBC-DT-1356,콘크리트 타설,SB231,HBC-SB-231,심층혼합처리(DCM)공법,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
